7.027319009290657448e+01,8.213082219117931970e+01,9.487129426373076058e+01,1.024624775493910107e+02,9.748643428900831509e+01,8.126250194017561057e+01,6.310850517749813093e+01,4.906713397192824999e+01,3.998105224062622653e+01,3.487671844165049606e+01,3.277800228386445980e+01,3.303044080800020765e+01,3.508160990265865564e+01,3.802429876493921057e+01,4.032014401649705349e+01,4.055248397968894380e+01,3.882012794075263429e+01,3.641150136366677259e+01,3.445205714095661165e+01,3.331763398301523438e+01,3.276802478990656198e+01,3.246565334042892204e+01,3.216514445996572391e+01,3.175592529767833483e+01,3.151475587041849025e+01,3.145047672897404567e+01,3.154549324818736977e+01,3.170300671855256525e+01,3.189958757400393452e+01,3.220280826625877069e+01,3.265306270649011822e+01,3.313008436994188344e+01,3.342349664072389004e+01,3.340061087828981101e+01,3.319245271513776885e+01,3.314314563515817724e+01,3.358243586332289965e+01,3.465779507306148588e+01,3.626698873589207039e+01,3.807233974145777466e+01,3.965586653806091277e+01,4.059041220426176722e+01,4.090180879842120731e+01,4.076357070001530047e+01,4.044417171112419140e+01,4.014651045477717162e+01,3.995700070955008698e+01,3.986829197986668305e+01
1.051572507150931415e+02,1.192732000709545446e+02,1.284941656134281516e+02,1.256155768420583314e+02,1.097533404288344059e+02,8.870714705425807267e+01,7.015708219694434433e+01,5.679562795183939983e+01,4.830408822812002967e+01,4.366511618882891810e+01,4.203732843300300459e+01,4.280718918379572102e+01,4.530281547262650577e+01,4.841446262666568146e+01,5.051333954189674813e+01,5.038600467859593124e+01,4.829687576221201084e+01,4.551304297212784888e+01,4.308928468480457497e+01,4.142973569258722932e+01,4.046282955276179649e+01,3.995048005499000254e+01,3.968155502339289598e+01,3.947406926982863240e+01,3.951372813144415375e+01,3.973154393667263662e+01,4.006275527173557549e+01,4.036605024501651684e+01,4.056729306636488985e+01,4.073370141244801346e+01,4.090386760238584429e+01,4.100018514822944127e+01,4.093445198341408542e+01,4.072164016940504894e+01,4.054989245881288440e+01,4.070830118184436230e+01,4.144472715581280653e+01,4.286512173218911670e+01,4.486912680990716495e+01,4.714130801126423620e+01,4.927027705714066030e+01,5.075313144415604683e+01,5.149002860373847312e+01,5.151136111665450557e+01,5.102890086254693358e+01,5.029243054169711513e+01,4.950239140557452089e+01,4.879569059180912660e+01
8.661298975587037319e+01,8.694379642564142330e+01,8.312598838111696864e+01,7.576996718330769909e+01,6.681103904742897726e+01,5.824484910973644247e+01,5.128155557772909390e+01,4.633370640147226283e+01,4.335173174571499999e+01,4.209072928446318684e+01,4.222494179471821241e+01,4.332221335284572206e+01,4.480292079647004044e+01,4.605111809574480475e+01,4.663201567662240876e+01,4.646005232931969431e+01,4.572272389631693557e+01,4.466576420763207977e+01,4.353288487549615837e+01,4.264252755049997035e+01,4.234371216656688119e+01,4.289074314286364142e+01,4.428009268498211526e+01,4.578560721967222946e+01,4.663065090135040691e+01,4.627501164105632370e+01,4.482611532406490085e+01,4.308077784429816148e+01,4.178228009490240424e+01,4.128929022816463146e+01,4.139419942792522988e+01,4.158791935519624161e+01,4.143379731257908105e+01,4.091772156810558414e+01,4.038392813587888952e+01,4.026231346593046823e+01,4.083179782256806334e+01,4.211871937293506818e+01,4.391645102995628491e+01,4.585900574292119813e+01,4.755733386549614039e+01,4.870505332712469482e+01,4.923456118760945088e+01,4.921793332446365099e+01,4.882148606399243818e+01,4.822634648218359388e+01,4.759676101465672104e+01,4.706542384531815770e+01
6.254547550943471634e+01,5.976069203308279043e+01,5.629872724450659405e+01,5.273843876804373565e+01,4.969707587751369715e+01,4.765213031331062155e+01,4.681736568438341806e+01,4.706803365928290361e+01,4.790594636244706805e+01,4.858600190691571896e+01,4.849878434111612080e+01,4.765256546708335605e+01,4.670002660812878759e+01,4.643491540832398101e+01,4.711330905341608855e+01,4.810727177986203884e+01,4.832445231601591473e+01,4.751190492028649004e+01,4.734800993370118505e+01,5.117258974700106933e+01,6.399586465331828578e+01,9.560327889753659747e+01,1.675496563116702475e+02,2.833166123417382778e+02,2.746234412071221982e+02,1.563095323621365651e+02,8.866833965276387630e+01,5.968774363067924327e+01,4.884107130978514277e+01,4.719615567972702053e+01,4.988509390452129111e+01,5.276868611277416221e+01,5.287554158628803691e+01,5.035669970509344040e+01,4.742254484578369755e+01,4.578579901993394685e+01,4.580060533492966357e+01,4.688720703341532214e+01,4.816907636532971537e+01,4.901040765870659044e+01,4.932675391915580576e+01,4.946864786358898414e+01,4.980000332601616719e+01,5.047604326038284484e+01,5.140166744273687272e+01,5.234836748043201737e+01,5.310764484800102991e+01,5.359256968003727906e+01
9.504924111399358821e+01,9.140642198274905184e+01,8.652393068582411217e+01,8.135994146211660905e+01,7.701258619925042126e+01,7.434809142109607194e+01,7.372735703674131003e+01,7.481434067274234678e+01,7.653144249318143011e+01,7.741448091975432533e+01,7.659671112441522212e+01,7.474382746845886061e+01,7.373187154925862785e+01,7.534807368234321245e+01,7.976224916295286960e+01,8.445064358411489991e+01,8.503439599547672856e+01,7.998236324530505215e+01,7.407548559835038304e+01,7.515035144903399100e+01,9.221162054591000867e+01,1.429631604913630269e+02,2.765772700059870317e+02,5.704244007627657993e+02,6.182430857668670114e+02,3.077397591964331696e+02,1.549801298254950552e+02,9.705865761990268936e+01,7.733261657686419710e+01,7.577629326592609971e+01,8.261073804297201661e+01,8.907586919887343413e+01,8.876087828998439022e+01,8.268329397547628901e+01,7.618601188496430154e+01,7.275802512250798770e+01,7.271181345484382064e+01,7.449973558172050048e+01,7.617592352380279408e+01,7.660988214816295283e+01,7.605824962859477978e+01,7.555469633473002489e+01,7.594774662409376731e+01,7.744110068959382431e+01,7.963489600656338041e+01,8.181947437858920580e+01,8.335459433690331821e+01,8.395566697709490711e+01
9.798592762588934590e+01,9.625961939289211955e+01,9.366547151821549733e+01,9.065344187232537365e+01,8.781228685780158116e+01,8.565772522672287437e+01,8.445451728419736526e+01,8.414478813277480640e+01,8.439538348965591297e+01,8.485109703097636213e+01,8.554747610811759273e+01,8.721223364154407420e+01,9.103740437703636701e+01,9.797956772877441267e+01,1.072248436772433990e+02,1.138525371959465815e+02,1.110889803543315395e+02,9.943640047451158637e+01,8.722474167941629730e+01,8.131065655557797811e+01,8.523829020599097817e+01,1.041710065633385796e+02,1.483422276547154013e+02,2.207357868245411794e+02,2.483384759085564895e+02,1.833782788975365463e+02,1.256169127918582120e+02,9.749855928069337097e+01,8.745136200359181089e+01,8.735649515510306173e+01,9.179638850085399326e+01,9.523094248209477541e+01,9.430859442559665240e+01,9.032333366593478274e+01,8.663460276281064409e+01,8.518144637353383075e+01,8.584958591099584169e+01,8.734733475243322687e+01,8.823449411295158029e+01,8.788281669216615910e+01,8.678329009512408732e+01,8.589766181068297612e+01,8.591494933368824150e+01,8.698132774562620284e+01,8.877609813964838281e+01,9.072316847380244553e+01,9.225818754296105340e+01,9.306318820816444770e+01
5.282333255726312160e+01,5.237867081310011486e+01,5.193197410142140313e+01,5.142088072906290108e+01,5.075045899022146756e+01,4.986589946562018127e+01,4.884160901572091973e+01,4.797147497727227261e+01,4.779128029446336967e+01,4.909008459167620231e+01,5.297019889576263552e+01,6.104307689749183652e+01,7.526043703851499345e+01,9.495110700902425549e+01,1.079743536442048821e+02,9.894306969112378169e+01,7.864378367591274355e+01,6.240350007760709872e+01,5.366029734583908350e+01,5.131017539191575594e+01,5.391661234173707840e+01,5.946846881305568644e+01,6.388745315860636254e+01,6.321090656112104256e+01,5.826584403201835727e+01,5.297277600390241759e+01,4.989878489545248641e+01,4.922156533404303502e+01,4.976167487083964858e+01,5.005705448014347780e+01,4.965569025920748203e+01,4.917483480786717109e+01,4.972126931861026833e+01,5.182791802478980969e+01,5.525101886959782149e+01,5.871577640302441381e+01,6.035588760282934828e+01,5.930267855163095447e+01,5.646235781281185240e+01,5.342898844763715260e+01,5.125191523093645429e+01,5.024798498858051943e+01,5.029687797955619288e+01,5.106649482250175964e+01,5.217591520876299427e+01,5.329445996585302936e+01,5.421544989911092216e+01,5.487051486729224337e+01
4.856668717709933958e+01,4.844622441739256402e+01,4.819617175547134025e+01,4.780321071420676304e+01,4.729504645335810409e+01,4.678985509656536124e+01,4.651162553493441010e+01,4.679062118893974542e+01,4.804498159604447238e+01,5.072251158562275464e+01,5.508736779086010671e+01,6.068316536952053042e+01,6.546269374043771450e+01,6.587585201445706673e+01,6.073177121443926296e+01,5.302740969866295018e+01,4.648988558504612456e+01,4.294469999334804555e+01,4.280252555489018818e+01,4.607813587884442796e+01,5.224574214505865655e+01,5.893969045876865209e+01,6.169852269451674687e+01,5.842136909909326903e+01,5.222275216745384796e+01,4.676999545444463280e+01,4.344474267722142713e+01,4.194509800660774346e+01,4.136906195259326324e+01,4.117458092197173158e+01,4.127805494578589673e+01,4.195449843677258173e+01,4.359122264351753984e+01,4.622045943369034404e+01,4.940655890374510761e+01,5.207173163484817735e+01,5.300555500121924979e+01,5.195356936960919114e+01,4.977812035743590968e+01,4.753581897603050521e+01,4.584553870374067941e+01,4.487285749129675594e+01,4.453909177587085821e+01,4.466074192332429504e+01,4.503968824142436489e+01,4.550946584181453147e+01,4.596535843366817886e+01,4.635593472139072446e+01
5.262996518769822529e+01,5.587404044435572104e+01,5.972876283287895660e+01,6.379403312712037177e+01,6.731902592075238090e+01,6.941595545355761487e+01,6.961117097940092435e+01,6.827796126299939772e+01,6.634228253398103448e+01,6.455690259207509030e+01,6.297866804142011432e+01,6.091317324109165554e+01,5.753348743874574467e+01,5.271111554579931635e+01,4.752109747444486487e+01,4.318240814652216386e+01,4.045866593494306329e+01,3.968452959045660577e+01,4.090050888046285849e+01,4.388115701013327907e+01,4.794540788044083257e+01,5.158321969444990174e+01,5.312880108206395846e+01,5.203671367436093220e+01,4.902291181622669569e+01,4.554859919288668380e+01,4.270775072618039303e+01,4.094279252311575590e+01,4.007418346304795875e+01,3.989879210182044034e+01,4.003945209428162144e+01,4.020140912215367024e+01,4.026776646932314918e+01,4.033585334486355123e+01,4.064974500543259239e+01,4.140787600611980679e+01,4.261260282933081101e+01,4.403917714361737978e+01,4.526923047074209450e+01,4.591309785139366539e+01,4.585801736180413712e+01,4.530826293265915439e+01,4.463853134215852947e+01,4.416051686290154521e+01,4.402844408966914358e+01,4.424729262289607590e+01,4.471180125945142692e+01,4.526713341759257503e+01
5.399334242444376741e+01,5.711029790017514074e+01,6.015368300849247163e+01,6.240563704295008307e+01,6.309876881970794216e+01,6.190781669216617189e+01,5.925780227942956202e+01,5.608490875629158268e+01,5.328513825140261417e+01,5.133610002439088049e+01,5.017585644914522192e+01,4.928999201756163018e+01,4.792598671810884525e+01,4.559854597662921094e+01,4.271591276968444362e+01,4.024598494423386796e+01,3.915044125146875587e+01,4.014667232089416160e+01,4.377597674006075579e+01,5.021448812612240431e+01,5.815712488081796039e+01,6.331131787844508096e+01,6.143328067141169413e+01,5.431391716002563896e+01,4.691930031708027826e+01,4.189048648528809338e+01,3.963644648440104135e+01,3.977343233774577413e+01,4.132604104303861448e+01,4.332737754717400236e+01,4.433691988735884593e+01,4.368159826160230352e+01,4.191350473402945198e+01,4.012931051686295802e+01,3.915099835916550575e+01,3.919463070134598581e+01,4.009435796802603846e+01,4.140694305860452573e+01,4.256942448834788451e+01,4.316398645202761486e+01,4.315082318898409852e+01,4.280363145524277968e+01,4.250548460054553601e+01,4.250560211978096703e+01,4.287332424222255156e+01,4.352242788088430814e+01,4.428471473868568609e+01,4.497542850174053797e+01
4.507873012705370996e+01,4.487297390186042634e+01,4.409814242000933149e+01,4.278784230249002718e+01,4.112888146078619656e+01,3.941103239539691572e+01,3.792714306303904692e+01,3.687927115900566832e+01,3.634242721568092094e+01,3.623683673695629892e+01,3.634157630989600563e+01,3.641342380097128739e+01,3.624321769884031141e+01,3.587022716689950386e+01,3.567708707510136179e+01,3.630285095013186947e+01,3.857537029645898485e+01,4.364014335129388655e+01,5.318329951883641371e+01,6.903882347723897794e+01,8.844928102618634114e+01,9.635768309718581293e+01,8.307922404044484210e+01,6.279464178806620112e+01,4.804141721545914123e+01,3.992541242599600793e+01,3.654832368788664354e+01,3.614442337967575014e+01,3.737268287545180101e+01,3.899580866538071433e+01,3.964428424133585338e+01,3.896372924011629379e+01,3.759729816625630860e+01,3.638099791569676000e+01,3.578939998669591915e+01,3.575841814674380714e+01,3.601951872547076050e+01,3.631706357125425910e+01,3.657561198696193117e+01,3.691409066719859311e+01,3.752527605933604349e+01,3.851635235814545410e+01,3.987772899620829037e+01,4.142277046054239520e+01,4.285383323355281959e+01,4.387114126699032113e+01,4.430860218630136416e+01,4.418723419587990975e+01
4.545812157697498179e+01,4.468366981529550230e+01,4.375188917714365999e+01,4.287993802523326536e+01,4.234958591099553615e+01,4.244818454954651088e+01,4.338692653939128974e+01,4.518546142929996989e+01,4.749851936850053136e+01,4.946690392248180501e+01,5.000597297057595370e+01,4.872496951151903488e+01,4.650405441362360648e+01,4.497296503248413302e+01,4.555230603782789700e+01,4.928850639703792780e+01,5.691693662830655853e+01,6.775158373799852995e+01,7.702940142796978762e+01,7.760986219206689896e+01,6.987677276658011749e+01,6.095120568083553536e+01,5.481513171023748754e+01,5.142860595578612504e+01,4.965096010998013298e+01,4.812966972660157694e+01,4.610806170868508502e+01,4.373736945386808372e+01,4.182347058693121511e+01,4.079442227100408047e+01,4.056382846626315342e+01,4.079109292888988847e+01,4.097994744894587171e+01,4.094158185325593990e+01,4.075256214106736508e+01,4.059102308255169334e+01,4.068629792234855103e+01,4.116827756713004050e+01,4.201180347679569138e+01,4.319838965387263130e+01,4.467527495066422460e+01,4.633631676977315550e+01,4.803855185259092764e+01,4.956115046896822918e+01,5.065954954655332898e+01,5.116284784585010925e+01,5.104499988913276809e+01,5.043246579746784874e+01
5.374205303887006124e+01,5.315374065943797177e+01,5.231001574314281299e+01,5.141559901549911871e+01,5.082372946185053308e+01,5.096284008514575703e+01,5.225073504955744852e+01,5.498876693496562496e+01,5.916937348943427111e+01,6.418579236790172615e+01,6.873604403645295235e+01,7.155710215304127075e+01,7.268200902459022927e+01,7.363026840949925145e+01,7.597054369276520447e+01,7.980669859642117103e+01,8.274440397791552471e+01,8.072563804075490168e+01,7.273792711590054694e+01,6.305220126832119121e+01,5.598048349187361339e+01,5.294419388456488917e+01,5.355616865118938108e+01,5.615293853522245371e+01,5.797484090556303471e+01,5.677954888134990341e+01,5.340056930308865901e+01,5.051286946495489616e+01,4.980110590035265972e+01,5.131192986540730772e+01,5.385145236036272109e+01,5.543109326149129856e+01,5.475459544557540426e+01,5.258121410674266372e+01,5.058362435974193261e+01,4.974608749639689620e+01,5.019041054125367651e+01,5.141575422958389652e+01,5.260123284330035887e+01,5.319891405574389864e+01,5.323770815317426752e+01,5.317296503248421402e+01,5.349655147564256197e+01,5.443802578771136069e+01,5.591777589303517004e+01,5.761828200181805926e+01,5.911911406017856763e+01,6.006488059602224183e+01
6.897423224461739721e+01,6.865378445198338397e+01,6.806738342313596490e+01,6.726586010776274804e+01,6.641626477305480591e+01,6.576971606909229706e+01,6.558465209871634727e+01,6.605519856316099947e+01,6.726107895962209682e+01,6.921248253841525866e+01,7.203517151156344767e+01,7.620722299829265012e+01,8.266168762056797448e+01,9.245365695469925527e+01,1.052920269850774133e+02,1.163940536375526449e+02,1.164634193662827499e+02,1.030121588061819722e+02,8.534168329674723452e+01,7.198233275682433430e+01,6.523310550123053986e+01,6.446672376327639142e+01,6.811100966761988218e+01,7.309792512029061129e+01,7.497950231712431446e+01,7.219509190891162120e+01,6.833575023836453965e+01,6.761292988758071942e+01,7.226259784030698086e+01,8.275385374398554461e+01,9.604624437348994093e+01,1.029548903523359371e+02,9.675287367790897974e+01,8.416586953147503891e+01,7.379818399521040817e+01,6.811574646887966367e+01,6.646336670436149063e+01,6.740175558216336071e+01,6.924449710636596933e+01,7.051932415352914063e+01,7.060052551054351966e+01,6.983740881172519721e+01,6.901264495886825046e+01,6.870762988092867829e+01,6.909744672830871082e+01,7.004637685979716366e+01,7.122960431495172884e+01,7.229459633251289574e+01
